"","Araneae","Acari","Curculionidae","Staphylinidae","Anthicidae","Erotylidae","Cryptophagidae","Latridiidae","Coccinellidae","Lampyridae","Chrysomelidae","Nitidulidae","Coccinellidae.Larvae","Erotylidae.Larvae","Collembola","Cecidomyiidae","Phoridae","Ceratopogonidae","Chironomidae","Culicidae","Chaoboridae","Dolichopodidae","Empididae","Psychodidae","Ephydridae","Carnidae","Sciomyzidae","Ulidiidae","Chloropidae","Agromyzidae","Drosophilidae","Muscidae","Anthomyiidae","Calliphoridae","Stratiomyidae","Tabanidae","Tipulidae","Dixidae","Syrphidae","Caenidae","Pteromalidae","Eulophidae","Aphelinidae","Ceraphronidae","Scelionidae","Platygastridae","Braconidae","Ichneumonidae","Formicidae","Diapriidae","Sphecidae","Crabronidae","Mymaridae","Aphididae","Cicadellidae","Anthocoridae","Miridae","Hemerobiidae","Libellulidae","Lestidae","Coenagrionidae","Thysanoptera","Hydroptilidae","Leptoceridae","Molannidae","Polycentropodidae","Phryganeidae","Limnephilidae","Psocoptera","Cosmopterigidae","Gracillariidae","Noctuidae","Crambidae"
"69",0.0140845070422535,0.103448275862069,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446379967338051,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649350649350649,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0.121212121212121,0,0,0,0,0,0,0,0,0
"70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00544365813826892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025974025974026,0,0,0,0.25,0,0,0,0,0,0
"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707675557974959,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649350649350649,0,0,0,0,0.6,1,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0.012987012987013,0.0606060606060606,0,0,0,0,0,0,0,0,0
"72",0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528034839412085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114316820903647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.00108873162765378,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0
"75",0.0140845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168918918918919,0.0103429504627109,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649350649350649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
"76",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.00381056069678824,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649350649350649,0,0,0,0,0,0.5,0,0,0,0,0,0.00259965337954939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",0,0,0,0,0,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0.000544365813826892,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324675324675325,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",0.183098591549296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413718018508438,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384615384615385,0.25,0.038961038961039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0.025974025974026,0,0,0,0,0,0,0.09375,0,0,0
"79",0.028169014084507,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.00163309744148067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0
"80",0.169014084507042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163309744148067,0,0,0.181818181818182,0,0,0.214285714285714,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025974025974026,0,0,0.0909090909090909,0,0,0,0,0.5,0,0,0,0.024263431542461,0,0,0,0,0,0,0,0,0,0.0303030303030303,0,0,0,0,0,0,0,0,0
"81",0.169014084507042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103429504627109,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.0324675324675325,0,0,0,0,0,0,0,0.5,0,0,0,0.00173310225303293,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82",0.0140845070422535,0,0,0,0,0,0,0,0.4,0,0,0,0.2,0,0,0,0.0909090909090909,0.000844594594594595,0.0065323897659227,0,0,0.0909090909090909,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,1,0,0,0,0,0,0,0.5,0,0,0.5,0.123050259965338,0.0333333333333333,0,0,0,0,0,0,0,0,0.0303030303030303,0,0,0,0,0,0,0,0,0
"83",0.197183098591549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000844594594594595,0.00381056069678824,0.0185185185185185,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038961038961039,0,0,0.272727272727273,0,0,0,0,0,1,0,0,0.0147313691507799,0.0666666666666667,0,0,0,0,0.5,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0
"84",0.225352112676056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00544365813826892,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0194805194805195,0,0,0,0,0,0,0,0,0,0,0.5,0.00173310225303293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",0.0704225352112676,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0.0157866086009799,0,0,0.636363636363636,0,0,0.107142857142857,0,0,0,0.2,0,0,0.142857142857143,0,0,1,0,0,0,0,0,0,0.0324675324675325,0.333333333333333,0,0.0909090909090909,0,0,0,0,0,0,0,0,0.00433275563258232,0,0,0,0,0.428571428571429,0,0,0,0,0,0,0,0,0,0.0175438596491228,0,0,0,0
"86",0.0563380281690141,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.00108873162765378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333333333,0,0,0,0,0,0,0.00649350649350649,0,0,0,0,0,0,0,0,0,0,0,0.0164644714038128,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",0.140845070422535,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.00326619488296135,0,0,0.545454545454545,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649350649350649,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0.337088388214905,0.0666666666666667,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0.0175438596491228,0,0,0,0
"88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168918918918919,0.00816548720740337,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103896103896104,0,0.142857142857143,0,0,0,0,0,0,0,0
"89",0.0563380281690141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000844594594594595,0.155144256940664,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0.00649350649350649,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151515151515152,0,0,0,0,0,0,0,0,0
"90",0.197183098591549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118243243243243,0.213935764833968,0,0,0,0,0,0.0357142857142857,0,0.5,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0.461538461538462,0,0.012987012987013,0,0,0,0,0,0,0,1,0,0,0,0.00173310225303293,0,0,0,0,0.142857142857143,0,0.0277777777777778,0,0.194805194805195,0.0606060606060606,0,0,0,0,0,0,0,0,0
"91",0.126760563380282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168918918918919,0.0675013609145346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115384615384615,0,0.00649350649350649,0,0,0,0,0,0,0,0,0,0,0,0.000866551126516464,0,0,0,0,0.285714285714286,0,0.0277777777777778,0,0.038961038961039,0.121212121212121,0,0,0,0,0,0,0,0,0
"92",0.0140845070422535,0.0344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175285792052259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303030303030303,0,0,0,0,0,0,0,0,0
"93",0.028169014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141535111594992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121212121212121,0,0,0,0,0,0,0,0,0
"94",0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.00760135135135135,0.240609689711486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025974025974026,0,0,0,0,0,0,0,0,0,0
"95",0.0563380281690141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495372890582471,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384615384615385,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.000866551126516464,0,0,0,0,0.142857142857143,0,0,0,0.012987012987013,0.0909090909090909,0,0,0,0,0,0,0,0,0
"96",0.0140845070422535,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.00337837837837838,0.00925421883505716,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.00173310225303293,0,0,0.25,0,0,0,0,0,0.025974025974026,0.242424242424242,0,0,0,0,0,0,1,0,0
"97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375612411540555,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987012987013,0,0,0,0,0,0,0,0,0,0
"98",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00675675675675676,0.0283070223189984,0,0,0,0,0,0.178571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038961038961039,0.0606060606060606,0,0,0,0,0,0,0,0,0
"99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326619488296135,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0.012987012987013,0,0,0,0,0,0,0,0,0,0
"100",0.0140845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185185185185185,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0
"101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000544365813826892,0.0185185185185185,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0
"102",0.0704225352112676,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.000844594594594595,0.0157866086009799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038961038961039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0,0.012987012987013,0.0909090909090909,0,0,0,0,0,0.03125,0,0,0
"103",0.957746478873239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163309744148067,0.0185185185185185,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194805194805195,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15625,0,0,0
"104",0,0,0,0,0.8,0,0,0,0,0,0,0.25,0,0,0,0,0.0909090909090909,0,0.0528034839412085,0,0,0,0,0,0,0,0.5,0,0,0,0.333333333333333,0,0.125,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352941176470588,0,0,0,0,0,0.0588235294117647,0,0,0,0,0
"105",0.0140845070422535,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479041916167665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0
"106",0,0,0,0.5,0.6,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.0185084376701143,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0
"107",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253378378378378,0.0293957539466521,0,0,0,0,0,0,0.333333333333333,0.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0.117647058823529,0,0,0,0,0,0.235294117647059,0,0,0,0,0
"108",0.028169014084507,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0.0130647795318454,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294117647059,0,0,0,0,0
"109",0,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168753402286336,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0,0,0,0,0,0.0588235294117647,0,0,0,0,0
"110",0.0140845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272182906913446,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111",0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0.000844594594594595,0.12792596624932,0,0,0.0909090909090909,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764705882352941,0,0,0,0,0
"112",0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810810810810811,0.0381056069678824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337837837837838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779220779220779,0,0,0,0,0,0,0,0,0,0
"114",0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449101796407186,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0
"115",0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000844594594594595,0.300489929232444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025974025974026,0,0,0,0,0,0,0,0,0,0
"116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000844594594594595,0.380511703864997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.0751689189189189,0.547087642896026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.000844594594594595,0.491017964071856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375612411540555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987012987013,0,0,0,0,0,0,0,0,0,0
"120",0.0140845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00979858464888405,0,0,0.0909090909090909,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649350649350649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0
"121",0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103429504627109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0
"122",0.0140845070422535,0,0,0.5,0.4,0.2,0,0,0.4,0,0,0,0,0,0,0,0,0,0.00435492651061513,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0,0,0,0,0,0,0,0,0,0,0
"123",0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103429504627109,0,0,0,0,0,0.0357142857142857,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00489929232444202,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0
"125",0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0.0223189983669026,0,0,0,0,0,0.0357142857142857,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.117647058823529,0,0,0,0,0,0,0,0,0,0,0
"126",0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.025040827436037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0.25,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0
"127",0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0.020141535111595,0,0,0,0,0,0,0,0,0,0.6,0,0,0,1,0,0,0,0,0,0.333333333333333,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0.529411764705882,0,0,0,0,0
"128",0.0845070422535211,0,0,0,1,0.2,0,0,0,0,0,1,0,0,0.5,0,0,0.0101351351351351,0.0223189983669026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.0588235294117647,0,0,0,0.2,0,0.176470588235294,0,0,0,0,0
"129",0.169014084507042,0,0,0,0.2,0,0,0.5,0.2,0,0,0,0,0,0,0.5,0.0909090909090909,0,0.00925421883505716,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0
"130",0,0,0,0,0.4,0,0.5,0,0.2,0,0,1,0,0,0,0,0.454545454545455,0.00675675675675676,0.00598802395209581,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.125,0.5,0,0,0,0.5,0,0,0,0,0,0.333333333333333,0.0909090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.0588235294117647,0,0,0,0.2,0,0.0588235294117647,0,0,0,0,0
"131",0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0152027027027027,0.0185084376701143,0.0185185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649350649350649,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0.117647058823529,0,0,0,0,0,0.764705882352941,0,0,0,0,0
"132",0.028169014084507,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0,1,0.000844594594594595,0.0223189983669026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,1,0,0,0,0,0,0,0,0.0194805194805195,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.235294117647059,0,0,0,0,0
"133",0.0422535211267606,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0.00168918918918919,0.0255851932498639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0588235294117647,0,0,0,0,0,0.117647058823529,0,0,0,0,0
"134",0.0563380281690141,0,0.5,0,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.00544365813826892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941176470588235,0,0,0,0,0
"135",0.0140845070422535,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0996189439303212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333333333,0,0,0,0,0,0,1,0,0,0,0,0
"136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177364864864865,0.107240065323898,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519480519480519,0,0,0,0,0,0,0,0,0,0
"137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.536744692433315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909
"138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726351351351351,0.897659227000544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384615384615385,0.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.0588235294117647,0.207792207792208,0.0909090909090909,0,0,0,0,0,0,0,0,0.0909090909090909
"139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0.647250952640174,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.0277777777777778,0,0.012987012987013,0.0606060606060606,0,0.8,0,0,0,0,0,0,0.0909090909090909
"140",0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.00337837837837838,0.456178551986935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000866551126516464,0,0,0,0,0,0,0,0.0588235294117647,0.0779220779220779,0,0,0,0.75,0,0,0,0,0,0
